Jahr,Monat,Tag,Zeit,WiRi Grad,WiGe m/s,Lufttemp,Rel. Feuchte
1990,11,04,1930,313, 4.6,  2.3,999
1990,11,04,2000,284, 4.7,  2.3,999
1990,11,04,2030,273, 4.7,  2.2,999
1990,11,04,2100,263, 5.4,  2.2,999
1990,11,04,2130,289, 5.4,  2.2,999
1990,11,04,2200,286, 6.3,  2.0,999
1990,11,04,2230,289, 6.3,  2.0,999
1990,11,04,2300,281, 5.5,  2.0,999
1990,11,04,2330,283, 5.5,  2.0,999
1990,11,05,0000,287, 6.3,  2.1,999
1990,11,05,0030,291, 6.3,  2.2,999
1990,11,05,0100,298, 6.2,  0.8,999
1990,11,05,0130,305, 6.2,  1.3,999
1990,11,05,0200,314, 6.0,  1.7,999
1990,11,05,0230,314, 6.0,  1.9,999
1990,11,05,0300,301, 5.5,  1.9,999
1990,11,05,0330,305, 5.5,  1.9,999
1990,11,05,0400,304, 5.7,  1.8,999
1990,11,05,0430,305, 5.7,  1.6,999
1990,11,05,0500,308, 5.2,  1.6,999
1990,11,05,0530,321, 5.2,  1.6,999
1990,11,05,0600,309, 5.0,  1.5,999
1990,11,05,0630,305, 5.0,  1.3,999
1990,11,05,0700,317, 5.6,  1.3,999
1990,11,05,0730,314, 5.6,  1.1,999
1990,11,05,0800,314, 4.7,  0.9,999
1990,11,05,0830,311, 4.7,  0.8,999
1990,11,05,0900,311, 3.9,  1.0,999
1990,11,05,0930,308, 3.9,  0.8,999
1990,11,05,1000,313, 4.6,  0.6,999
1990,11,05,1030,311, 4.6,  1.0,999
1990,11,05,1100,311, 4.2,  1.3,999
1990,11,05,1130,311, 4.2,  1.7,999
1990,11,05,1200,316, 3.4,  2.5,999
1990,11,05,1230,318, 3.4,  2.3,999
1990,11,05,1300,313, 3.5,  2.4,999
1990,11,05,1330,309, 3.5,  2.5,999
1990,11,05,1400,311, 3.2,  2.5,999
1990,11,05,1430,306, 3.2,  2.5,999
1990,11,05,1500,298, 3.9,  2.7,999
1990,11,05,1530,292, 3.9,  3.4,999
1990,11,05,1600,293, 3.3,  2.5,999
1990,11,05,1630,285, 3.3,  2.6,999
1990,11,05,1700,304, 2.9,  2.5,999
1990,11,05,1730,327, 2.9,  2.0,999
1990,11,05,1800,3, 2.7,  2.4,999
1990,11,05,1830,351, 2.7,  1.4,999
1990,11,05,1900,13, 3.1,  1.6,999
1990,11,05,1930,11, 3.1,  1.9,999
1990,11,05,2000,40, 3.3,  1.5,999
1990,11,05,2030,35, 3.3,  1.5,999
1990,11,05,2100,23, 2.5,  1.4,999
1990,11,05,2130,29, 2.5,  1.4,999
1990,11,05,2200,29, 2.4,  1.1,999
1990,11,05,2230,51, 2.4,  0.9,999
1990,11,05,2300,48, 3.8,  0.8,999
1990,11,05,2330,62, 3.8,  0.7,999
1990,11,06,0000,67, 3.4,  0.8,999
1990,11,06,0030,62, 3.4,  0.5,999
1990,11,06,0100,56, 3.7,  0.4,999
1990,11,06,0130,61, 3.7,  0.5,999
1990,11,06,0200,61, 3.3,  0.5,999
1990,11,06,0230,61, 3.3,  0.6,999
1990,11,06,0300,72, 2.9,  0.4,999
1990,11,06,0330,69, 2.9, -0.1,999
1990,11,06,0400,65, 2.9, -0.5,999
1990,11,06,0430,77, 2.9, -0.9,999
1990,11,06,0500,89, 2.1, -1.2,999
1990,11,06,0530,56, 2.1, -1.3,999
1990,11,06,0600,57, 1.3, -1.0,999
1990,11,06,0630,83, 1.3, -1.4,999
1990,11,06,0700,112, 1.3, -1.6,999
1990,11,06,0730,106, 1.3, -1.4,999
1990,11,06,0800,79, 0.9, -1.2,999
1990,11,06,0830,25, 0.9, -0.6,999
1990,11,06,0900,313, 1.3,  0.1,999
1990,11,06,0930,360, 1.3,  0.6,999
1990,11,06,1000,328, 1.5,  1.8,999
1990,11,06,1030,309, 1.5,  2.8,999
1990,11,06,1100,314, 1.5,  2.5,999
1990,11,06,1130,306, 1.5,  1.8,999
1990,11,06,1200,312, 1.2,  1.4,999
1990,11,06,1230,316, 1.2,  2.1,999
1990,11,06,1300,317, 1.2,  1.9,999
1990,11,06,1330,190, 1.2,  1.7,999
1990,11,06,1400,306, 1.1,  1.6,999
1990,11,06,1430,305, 1.1,  1.6,999
1990,11,06,1500,286, 1.1,  1.6,999
1990,11,06,1530,327, 1.1,  1.5,999
1990,11,06,1600,324, 0.8,  1.5,999
1990,11,06,1630,327, 0.8,  1.4,999
1990,11,06,1700,360, 1.8,  0.2,999
1990,11,06,1730,66, 1.8,  0.0,999
1990,11,06,1800,86, 2.3, -0.3,999
1990,11,06,1830,91, 2.3, -0.4,999
1990,11,06,1900,92, 1.6, -0.3,999
1990,11,06,1930,39, 1.6, -0.3,999
1990,11,06,2000,35, 0.9, -0.2,999
1990,11,06,2030,25, 0.9, -0.8,999
1990,11,06,2100,254, 0.7, -0.7,999
1990,11,06,2130,89, 0.7, -0.7,999
1990,11,06,2200,69, 0.9, -0.9,999
1990,11,06,2230,24, 0.9, -1.2,999
1990,11,06,2300,346, 1.2, -1.1,999
1990,11,06,2330,2, 1.2, -0.7,999
1990,11,07,0000,19, 1.0, -0.6,999
1990,11,07,0030,27, 1.0, -0.1,999
1990,11,07,0100,76, 0.6, -0.5,999
1990,11,07,0130,41, 0.6, -0.0,999
1990,11,07,0200,44, 0.9, -0.3,999
1990,11,07,0230,50, 0.9, -0.6,999
1990,11,07,0300,25, 1.0, -0.2,999
1990,11,07,0330,34, 1.0, -0.1,999
1990,11,07,0400,28, 1.0, -0.3,999
1990,11,07,0430,10, 1.0, -0.7,999
1990,11,07,0500,13, 1.1, -0.6,999
1990,11,07,0530,42, 1.1, -1.0,999
1990,11,07,0600,48, 1.1, -0.8,999
1990,11,07,0630,348, 1.1, -0.6,999
1990,11,07,0700,8, 1.0, -0.5,999
1990,11,07,0730,349, 1.0, -0.2,999
1990,11,07,0800,360, 0.8,  0.3,999
1990,11,07,0830,10, 0.8,  0.9,999
1990,11,07,0900,76, 1.6,  2.0,999
1990,11,07,0930,80, 1.6,  2.5,999
1990,11,07,1000,122, 1.8,  2.9,999
1990,11,07,1030,123, 1.8,  3.8,999
1990,11,07,1100,120, 1.8,  4.0,999
1990,11,07,1130,115, 1.8,  3.0,999
1990,11,07,1200,124, 1.4,  3.9,999
1990,11,07,1230,287, 1.4,  6.2,999
1990,11,07,1300,326, 1.2,  6.3,999
1990,11,07,1330,73, 1.2,  4.2,999
1990,11,07,1400,78, 1.5,  4.7,999
1990,11,07,1430,101, 1.5,  4.5,999
1990,11,07,1500,69, 1.3,  3.7,999
1990,11,07,1530,50, 1.3,  3.7,999
1990,11,07,1600,69, 1.1,  3.5,999
1990,11,07,1630,57, 1.1,  3.3,999
1990,11,07,1700,57, 1.4,  3.3,999
1990,11,07,1730,92, 1.4,  3.0,999
1990,11,07,1800,89, 1.4,  2.9,999
1990,11,07,1830,64, 1.4,  2.7,999
1990,11,07,1900,82, 1.6,  2.8,999
1990,11,07,1930,78, 1.6,  2.8,999
1990,11,07,2000,70, 1.9,  2.7,999
1990,11,07,2030,102, 1.9,  2.7,999
1990,11,07,2100,102, 1.5,  2.6,999
1990,11,07,2130,106, 1.5,  2.5,999
1990,11,07,2200,76, 1.9,  2.5,999
1990,11,07,2230,83, 1.9,  2.4,999
1990,11,07,2300,83, 1.8,  2.3,999
1990,11,07,2330,82, 1.8,  2.3,999
1990,11,08,0000,99, 2.3,  2.2,999
1990,11,08,0030,81, 2.3,  2.0,999
1990,11,08,0100,86, 4.2,  1.1,999
1990,11,08,0130,101, 4.2,  0.4,999
1990,11,08,0200,92, 4.3,  0.2,999
1990,11,08,0230,96, 4.3,  0.1,999
1990,11,08,0300,111, 4.4,  0.1,999
1990,11,08,0330,105, 4.4,  0.1,999
1990,11,08,0400,121, 5.2, -0.1,999
1990,11,08,0430,108, 5.2, -0.2,999
1990,11,08,0500,114, 5.7, -0.3,999
1990,11,08,0530,114, 5.7, -0.5,999
1990,11,08,0600,110, 5.8, -0.7,999
1990,11,08,0630,104, 5.8, -0.7,999
1990,11,08,0700,95, 6.0, -1.0,999
1990,11,08,0730,111, 6.0, -0.9,999
1990,11,08,0800,114, 6.2, -1.1,999
1990,11,08,0830,114, 6.2, -1.1,999
1990,11,08,0900,83, 6.6, -1.2,999
1990,11,08,0930,118, 6.6, -1.5,999
1990,11,08,1000,114, 7.3, -1.4,999
1990,11,08,1030,108, 7.3, -1.8,999
1990,11,08,1100,111, 6.8, -1.8,999
1990,11,08,1130,108, 6.8, -1.3,999
1990,11,08,1200,105, 7.1, -0.9,999
1990,11,08,1230,106, 7.1, -0.6,999
1990,11,08,1300,102, 6.5,  0.8,999
1990,11,08,1330,101, 6.5,  1.6,999
1990,11,08,1400,105, 6.2,  1.8,999
1990,11,08,1430,93, 6.2,  1.7,999
1990,11,08,1500,86, 5.8,  1.9,999
1990,11,08,1530,101, 5.8,  1.8,999
1990,11,08,1600,91, 4.7,  1.1,999
1990,11,08,1630,101, 4.7,  0.8,999
1990,11,08,1700,92, 5.1,  0.3,999
1990,11,08,1730,102, 5.1, -0.1,999
1990,11,08,1800,100, 4.5, -0.1,999
1990,11,08,1830,95, 4.5,  0.0,999
1990,11,08,1900,99, 5.3, -0.1,999
1990,11,08,1930,100, 5.3, -0.2,999
1990,11,08,2000,96, 4.9, -0.3,999
1990,11,08,2030,94, 4.9, -0.3,999
1990,11,08,2100,95, 7.4, -0.0,999
1990,11,08,2130,93, 7.4, -0.0,999
1990,11,08,2200,99, 8.7, -0.2,999
1990,11,08,2230,99, 8.7, -0.2,999
1990,11,08,2300,105, 7.7, -0.3,999
1990,11,08,2330,105, 7.7, -0.3,999
1990,11,09,0000,112, 9.3, -0.4,999
1990,11,09,0030,109, 9.3, -0.5,999
1990,11,09,0100,105, 9.8, -0.7,999
1990,11,09,0130,108, 9.8, -0.5,999
1990,11,09,0200,104, 7.9, -0.7,999
1990,11,09,0230,103, 7.9, -0.5,999
1990,11,09,0300,106, 7.4, -0.5,999
1990,11,09,0330,105, 7.4, -0.5,999
1990,11,09,0400,102, 9.0, -0.7,999
1990,11,09,0430,108, 9.0, -1.1,999
1990,11,09,0500,103,10.1, -1.2,999
1990,11,09,0530,113,10.1, -1.0,999
1990,11,09,0600,121, 9.1, -0.9,999
1990,11,09,0630,115, 9.1, -0.9,999
1990,11,09,0700,117,11.0, -0.9,999
1990,11,09,0730,114,11.0, -0.8,999
1990,11,09,0800,114,10.6, -0.7,999
1990,11,09,0830,118,10.6, -0.5,999
1990,11,09,0900,113,11.2,  0.0,999
1990,11,09,0930,117,11.2,  0.5,999
1990,11,09,1000,110, 9.5,  1.5,999
1990,11,09,1030,114, 9.5,  2.2,999
1990,11,09,1100,117, 8.0,  2.8,999
1990,11,09,1130,121, 8.0,  3.2,999
1990,11,09,1200,112, 6.0,  4.0,999
1990,11,09,1230,108, 6.0,  4.5,999
1990,11,09,1300,109, 5.4,  5.2,999
1990,11,09,1330,106, 5.4,  5.3,999
1990,11,09,1400,97, 5.4,  5.5,999
1990,11,09,1430,96, 5.4,  5.4,999
1990,11,09,1500,98, 4.4,  5.7,999
1990,11,09,1530,106, 4.4,  4.9,999
1990,11,09,1600,106, 4.6,  4.3,999
1990,11,09,1630,109, 4.6,  3.6,999
1990,11,09,1700,97, 4.2,  2.8,999
1990,11,09,1730,108, 4.2,  2.3,999
1990,11,09,1800,109, 5.1,  2.0,999
1990,11,09,1830,108, 5.1,  1.6,999
1990,11,09,1900,108, 6.7,  1.1,999
1990,11,09,1930,105, 6.7,  0.6,999
1990,11,09,2000,105, 8.9,  0.2,999
1990,11,09,2030,93, 8.9, -0.1,999
1990,11,09,2100,105, 8.1, -0.5,999
1990,11,09,2130,105, 8.1, -0.8,999
1990,11,09,2200,101, 7.5, -1.1,999
1990,11,09,2230,93, 7.5, -1.1,999
1990,11,09,2300,95, 6.3, -1.4,999
1990,11,09,2330,95, 6.3, -1.3,999
1990,11,10,0000,116, 5.3, -1.3,999
1990,11,10,0030,116, 5.3, -1.4,999
1990,11,10,0100,118, 4.1, -1.3,999
1990,11,10,0130,128, 4.1, -1.1,999
1990,11,10,0200,124, 3.2, -1.3,999
1990,11,10,0230,125, 3.2, -1.2,999
1990,11,10,0300,139, 2.3, -0.5,999
1990,11,10,0330,120, 2.3, -0.3,999
1990,11,10,0400,127, 3.4, -0.3,999
1990,11,10,0430,120, 3.4, -0.1,999
1990,11,10,0500,131, 3.2,  1.4,999
1990,11,10,0530,125, 3.2,  1.4,999
1990,11,10,0600,130, 3.0,  2.4,999
1990,11,10,0630,133, 3.0,  3.0,999
1990,11,10,0700,124, 3.1,  3.7,999
1990,11,10,0730,129, 3.1,  3.8,999
1990,11,10,0800,130, 3.2,  3.1,999
1990,11,10,0830,126, 3.2,  4.0,999
1990,11,10,0900,127, 3.1,  4.3,999
1990,11,10,0930,131, 3.1,  3.5,999
1990,11,10,1000,133, 3.0,  4.4,999
1990,11,10,1030,133, 3.0,  5.7,999
1990,11,10,1100,134, 2.4,  6.6,999
1990,11,10,1130,166, 2.4,  6.2,999
1990,11,10,1200,202, 1.3,  6.6,999
1990,11,10,1230,270, 1.3,  7.3,999
1990,11,10,1300,241, 2.1,  8.1,999
1990,11,10,1330,204, 2.1,  8.0,999
1990,11,10,1400,204, 1.6,  7.5,999
1990,11,10,1430,202, 1.6,  7.4,999
1990,11,10,1500,204, 2.1,  6.7,999
1990,11,10,1530,206, 2.1,  6.6,999
1990,11,10,1600,203, 2.3,  6.6,999
1990,11,10,1630,178, 2.3,  6.5,999
1990,11,10,1700,184, 2.8,  5.9,999
1990,11,10,1730,184, 2.8,  5.8,999
1990,11,10,1800,189, 2.8,  5.5,999
1990,11,10,1830,178, 2.8,  5.4,999
1990,11,10,1900,179, 3.1,  5.2,999
1990,11,10,1930,185, 3.1,  5.0,999
1990,11,10,2000,186, 3.8,  5.3,999
1990,11,10,2030,183, 3.8,  5.3,999
1990,11,10,2100,184, 3.0,  5.2,999
1990,11,10,2130,176, 3.0,  5.1,999
1990,11,10,2200,182, 3.4,  5.3,999
1990,11,10,2230,211, 3.4,  5.0,999
1990,11,10,2300,209, 3.9,  5.4,999
1990,11,10,2330,232, 3.9,  5.8,999
1990,11,11,0000,229, 4.7,  6.2,999
1990,11,11,0030,246, 4.7,  5.7,999
1990,11,11,0100,222, 4.6,  5.6,999
1990,11,11,0130,218, 4.6,  5.6,999
1990,11,11,0200,201, 5.1,  5.7,999
1990,11,11,0230,206, 5.1,  5.7,999
1990,11,11,0300,202, 4.9,  5.7,999
1990,11,11,0330,204, 4.9,  5.6,999
1990,11,11,0400,203, 5.2,  5.9,999
1990,11,11,0430,206, 5.2,  5.8,999
1990,11,11,0500,209, 4.8,  5.9,999
1990,11,11,0530,211, 4.8,  6.0,999
1990,11,11,0600,203, 5.6,  6.1,999
1990,11,11,0630,213, 5.6,  6.4,999
1990,11,11,0700,207, 5.5,  6.5,999
1990,11,11,0730,199, 5.5,  6.4,999
1990,11,11,0800,205, 5.5,  6.5,999
1990,11,11,0830,205, 5.5,  6.5,999
1990,11,11,0900,200, 5.6,  6.5,999
1990,11,11,0930,201, 5.6,  6.5,999
1990,11,11,1000,203, 5.6,  6.6,999
1990,11,11,1030,204, 5.6,  6.6,999
1990,11,11,1100,209, 6.0,  6.6,999
1990,11,11,1130,216, 6.0,  7.0,999
1990,11,11,1200,226, 5.7,  6.9,999
1990,11,11,1230,227, 5.7,  6.9,999
1990,11,11,1300,223, 4.4,  7.1,999
1990,11,11,1330,281, 4.4,  7.2,999
1990,11,11,1400,277, 4.8,  7.2,999
1990,11,11,1430,273, 4.8,  7.2,999
1990,11,11,1500,262, 3.4,  7.1,999
1990,11,11,1530,281, 3.4,  7.1,999
1990,11,11,1600,289, 4.3,  7.1,999
1990,11,11,1630,265, 4.3,  7.2,999
1990,11,11,1700,268, 4.9,  7.1,999
1990,11,11,1730,293, 4.9,  7.0,999
1990,11,11,1800,294, 3.1,  7.2,999
1990,11,11,1830,272, 3.1,  7.1,999
1990,11,11,1900,279, 2.6,  7.0,999
1990,11,11,1930,262, 2.6,  7.1,999
1990,11,11,2000,270, 2.3,  7.0,999
1990,11,11,2030,265, 2.3,  7.0,999
1990,11,11,2100,264, 2.0,  6.8,999
1990,11,11,2130,258, 2.0,  6.9,999
1990,11,11,2200,270, 2.7,  6.9,999
1990,11,11,2230,268, 2.7,  7.1,999
1990,11,11,2300,279, 2.1,  6.9,999
1990,11,11,2330,306, 2.1,  6.9,999
1990,11,12,0000,282, 1.2,  6.9,999
1990,11,12,0030,232, 1.2,  6.9,999
1990,11,12,0100,208, 1.6,  6.9,999
1990,11,12,0130,249, 1.6,  7.0,999
1990,11,12,0200,267, 1.3,  6.9,999
1990,11,12,0230,271, 1.3,  6.7,999
1990,11,12,0300,263, 1.3,  6.6,999
1990,11,12,0330,274, 1.3,  5.6,999
1990,11,12,0400,276, 1.8,  6.3,999
1990,11,12,0430,280, 1.8,  6.3,999
1990,11,12,0500,278, 1.6,  6.3,999
1990,11,12,0530,247, 1.6,  6.3,999
1990,11,12,0600,158, 0.8,  6.5,999
1990,11,12,0630,148, 0.8,  6.2,999
1990,11,12,0700,156, 1.5,  6.2,999
1990,11,12,0730,160, 1.5,  5.9,999
1990,11,12,0800,167, 2.1,  5.9,999
1990,11,12,0830,191, 2.1,  6.3,999
1990,11,12,0900,190, 2.0,  6.6,999
1990,11,12,0930,185, 2.0,  6.6,999
1990,11,12,1000,195, 1.8,  6.7,999
1990,11,12,1030,251, 1.8,  6.7,999
1990,11,12,1100,282, 1.7,  6.8,999
1990,11,12,1130,287, 1.7,  6.6,999
1990,11,12,1200,313, 2.1,  6.8,999
1990,11,12,1230,311, 2.1,  6.9,999
1990,11,12,1300,309, 2.2,  7.1,999
1990,11,12,1330,349, 2.2,  7.0,999
1990,11,12,1400,25, 1.1,  6.9,999
1990,11,12,1430,345, 1.1,  7.2,999
1990,11,12,1500,51, 1.6,  7.4,999
1990,11,12,1530,102, 1.6,  7.1,999
1990,11,12,1600,105, 2.3,  6.8,999
1990,11,12,1630,109, 2.3,  6.5,999
1990,11,12,1700,108, 2.4,  6.2,999
1990,11,12,1730,105, 2.4,  6.4,999
1990,11,12,1800,127, 1.6,  6.4,999
1990,11,12,1830,115, 1.6,  5.8,999
1990,11,12,1900,98, 2.6,  5.6,999
1990,11,12,1930,99, 2.6,  4.7,999
1990,11,12,2000,101, 2.1,  6.0,999
1990,11,12,2030,130, 2.1,  6.0,999
1990,11,12,2100,127, 1.5,  6.0,999
1990,11,12,2130,129, 1.5,  5.7,999
1990,11,12,2200,127, 1.9,  5.7,999
1990,11,12,2230,118, 1.9,  5.8,999
1990,11,12,2300,111, 2.1,  6.0,999
1990,11,12,2330,118, 2.1,  6.1,999
1990,11,13,0000,130, 2.1,  6.1,999
1990,11,13,0030,113, 2.1,  6.0,999
1990,11,13,0100,112, 2.8,  5.8,999
1990,11,13,0130,111, 2.8,  5.5,999
1990,11,13,0200,118, 2.8,  5.1,999
1990,11,13,0230,118, 2.8,  4.9,999
1990,11,13,0300,120, 3.4,  4.8,999
1990,11,13,0330,118, 3.4,  4.5,999
1990,11,13,0400,119, 3.9,  4.4,999
1990,11,13,0430,119, 3.9,  4.4,999
1990,11,13,0500,117, 4.2,  4.4,999
1990,11,13,0530,117, 4.2,  4.4,999
1990,11,13,0600,117, 3.9,  4.3,999
1990,11,13,0630,118, 3.9,  4.2,999
1990,11,13,0700,124, 4.0,  4.1,999
1990,11,13,0730,127, 4.0,  4.0,999
1990,11,13,0800,124, 3.7,  4.0,999
1990,11,13,0830,129, 3.7,  4.2,999
1990,11,13,0900,128, 3.5,  4.2,999
1990,11,13,0930,130, 3.5,  4.2,999
1990,11,13,1000,126, 2.2,  4.2,999
1990,11,13,1030,143, 2.2,  4.5,999
1990,11,13,1100,138, 4.2,  4.5,999
1990,11,13,1130,126, 4.2,  4.6,999
1990,11,13,1200,138, 3.3,  4.5,999
1990,11,13,1230,130, 3.3,  4.2,999
1990,11,13,1300,137, 2.2,  4.3,999
1990,11,13,1330,125, 2.2,  4.3,999
1990,11,13,1400,120, 2.2,  4.2,999
1990,11,13,1430,157, 2.2,  4.1,999
1990,11,13,1500,155, 1.9,  4.2,999
1990,11,13,1530,146, 1.9,  4.5,999
1990,11,13,1600,148, 1.8,  4.5,999
1990,11,13,1630,142, 1.8,  4.4,999
1990,11,13,1700,151, 2.8,  4.4,999
1990,11,13,1730,147, 2.8,  4.5,999
1990,11,13,1800,166, 4.0,  4.6,999
1990,11,13,1830,156, 4.0,  4.8,999
1990,11,13,1900,158, 4.0,  5.0,999
1990,11,13,1930,185, 4.0,  5.1,999
1990,11,13,2000,184, 3.9,  5.4,999
1990,11,13,2030,182, 3.9,  5.4,999
1990,11,13,2100,187, 5.0,  5.4,999
1990,11,13,2130,176, 5.0,  5.6,999
1990,11,13,2200,182, 5.5,  5.8,999
1990,11,13,2230,182, 5.5,  5.9,999
1990,11,13,2300,181, 5.6,  5.8,999
1990,11,13,2330,185, 5.6,  5.9,999
1990,11,14,0000,200, 5.1,  5.8,999
1990,11,14,0030,178, 5.1,  5.9,999
1990,11,14,0100,204, 6.8,  5.8,999
1990,11,14,0130,219, 6.8,  5.7,999
1990,11,14,0200,222, 5.9,  5.7,999
1990,11,14,0230,226, 5.9,  5.8,999
1990,11,14,0300,225, 5.7,  5.8,999
1990,11,14,0330,227, 5.7,  5.9,999
1990,11,14,0400,227, 5.0,  6.0,999
1990,11,14,0430,233, 5.0,  6.1,999
1990,11,14,0500,236, 5.7,  6.1,999
1990,11,14,0530,257, 5.7,  6.2,999
1990,11,14,0600,232, 5.4,  6.1,999
1990,11,14,0630,194, 5.4,  6.1,999
1990,11,14,0700,199, 5.2,  6.1,999
1990,11,14,0730,207, 5.2,  6.2,999
1990,11,14,0800,197, 5.6,  6.2,999
1990,11,14,0830,197, 5.6,  6.2,999
1990,11,14,0900,196, 6.2,  6.2,999
1990,11,14,0930,194, 6.2,  6.4,999
1990,11,14,1000,197, 6.6,  6.5,999
1990,11,14,1030,198, 6.6,  6.7,999
1990,11,14,1100,198, 6.6,  6.8,999
1990,11,14,1130,201, 6.6,  7.0,999
1990,11,14,1200,202, 5.7,  7.1,999
1990,11,14,1230,208, 5.7,  7.1,999
1990,11,14,1300,213, 6.2,  7.2,999
1990,11,14,1330,222, 6.2,  7.3,999
1990,11,14,1400,224, 5.6,  7.4,999
1990,11,14,1430,228, 5.6,  7.7,999
1990,11,14,1500,232, 4.8,  7.9,999
1990,11,14,1530,263, 4.8,  7.9,999
1990,11,14,1600,266, 4.9,  8.0,999
1990,11,14,1630,257, 4.9,  8.0,999
1990,11,14,1700,273, 4.9,  8.1,999
1990,11,14,1730,276, 4.9,  8.1,999
1990,11,14,1800,273, 4.7,  8.1,999
1990,11,14,1830,271, 4.7,  8.1,999
1990,11,14,1900,279, 5.0,  8.1,999
1990,11,14,1930,229, 5.0,  8.1,999
1990,11,14,2000,242, 5.3,  8.0,999
1990,11,14,2030,263, 5.3,  7.9,999
1990,11,14,2100,255, 5.2,  7.8,999
1990,11,14,2130,256, 5.2,  7.8,999
1990,11,14,2200,254, 5.8,  7.7,999
1990,11,14,2230,235, 5.8,  7.8,999
1990,11,14,2300,220, 6.1,  7.8,999
1990,11,14,2330,238, 6.1,  7.8,999
1990,11,15,0000,224, 5.9,  7.7,999
1990,11,15,0030,276, 5.9,  7.6,999
1990,11,15,0100,263, 5.6,  7.7,999
1990,11,15,0130,270, 5.6,  7.7,999
1990,11,15,0200,272, 6.9,  7.7,999
1990,11,15,0230,295, 6.9,  7.6,999
1990,11,15,0300,287, 5.7,  7.5,999
1990,11,15,0330,244, 5.7,  7.3,999
1990,11,15,0400,267, 6.2,  7.3,999
1990,11,15,0430,265, 6.2,  7.2,999
1990,11,15,0500,258, 6.3,  7.1,999
1990,11,15,0530,290, 6.3,  6.9,999
1990,11,15,0600,296, 8.9,  6.9,999
1990,11,15,0630,291, 8.9,  4.6,999
1990,11,15,0700,292, 9.5,  6.1,999
1990,11,15,0730,308, 9.5,  5.6,999
1990,11,15,0800,314, 6.8,  4.6,999
1990,11,15,0830,293, 6.8,  4.3,999
1990,11,15,0900,288, 5.1,  4.2,999
1990,11,15,0930,288, 5.1,  4.0,999
1990,11,15,1000,282, 4.1,  4.3,999
1990,11,15,1030,276, 4.1,  4.5,999
1990,11,15,1100,274, 3.7,  4.4,999
1990,11,15,1130,263, 3.7,  4.2,999
1990,11,15,1200,235, 4.2,  4.2,999
1990,11,15,1230,292, 4.2,  4.3,999
1990,11,15,1300,290, 7.1,  4.4,999
1990,11,15,1330,291, 7.1,  4.5,999
1990,11,15,1400,288, 5.8,  4.6,999
1990,11,15,1430,282, 5.8,  4.5,999
1990,11,15,1500,270, 3.0,  4.6,999
1990,11,15,1530,284, 3.0,  4.8,999
1990,11,15,1600,276, 3.0,  4.8,999
1990,11,15,1630,279, 3.0,  5.0,999
1990,11,15,1700,271, 3.2,  5.1,999
1990,11,15,1730,267, 3.2,  5.1,999
1990,11,15,1800,257, 2.2,  5.2,999
1990,11,15,1830,232, 2.2,  5.2,999
1990,11,15,1900,233, 1.9,  5.2,999
1990,11,15,1930,282, 1.9,  5.4,999
1990,11,15,2000,274, 3.9,  5.5,999
1990,11,15,2030,297, 3.9,  5.6,999
1990,11,15,2100,294, 4.4,  5.7,999
1990,11,15,2130,283, 4.4,  5.9,999
1990,11,15,2200,286, 3.4,  5.9,999
1990,11,15,2230,279, 3.4,  5.9,999
1990,11,15,2300,275, 3.1,  5.9,999
1990,11,15,2330,270, 3.1,  5.8,999
1990,11,16,0000,254, 2.5,  5.8,999
1990,11,16,0030,226, 2.5,  5.7,999
1990,11,16,0100,245, 3.3,  5.6,999
1990,11,16,0130,219, 3.3,  5.6,999
1990,11,16,0200,216, 3.9,  5.5,999
1990,11,16,0230,220, 3.9,  5.3,999
1990,11,16,0300,219, 3.8,  5.2,999
1990,11,16,0330,222, 3.8,  5.0,999
1990,11,16,0400,209, 4.0,  4.8,999
1990,11,16,0430,209, 4.0,  4.6,999
1990,11,16,0500,240, 4.4,  4.3,999
1990,11,16,0530,237, 4.4,  4.2,999
1990,11,16,0600,237, 5.6,  4.0,999
1990,11,16,0630,231, 5.6,  3.9,999
1990,11,16,0700,243, 6.3,  3.9,999
1990,11,16,0730,249, 6.3,  4.2,999
1990,11,16,0800,234, 6.6,  4.2,999
1990,11,16,0830,233, 6.6,  4.2,999
1990,11,16,0900,228, 6.6,  4.2,999
1990,11,16,0930,202, 6.6,  4.3,999
1990,11,16,1000,200, 6.5,  4.4,999
1990,11,16,1030,209, 6.5,  4.4,999
1990,11,16,1100,217, 6.2,  4.5,999
1990,11,16,1130,222, 6.2,  5.0,999
1990,11,16,1200,224, 5.8,  5.4,999
1990,11,16,1230,225, 5.8,  5.4,999
1990,11,16,1300,225, 6.1,  5.6,999
1990,11,16,1330,197, 6.1,  5.8,999
1990,11,16,1400,227, 6.1,  5.9,999
1990,11,16,1430,213, 6.1,  6.1,999
1990,11,16,1500,211, 6.6,  6.2,999
1990,11,16,1530,203, 6.6,  6.5,999
1990,11,16,1600,190, 5.9,  6.5,999
1990,11,16,1630,194, 5.9,  6.7,999
1990,11,16,1700,192, 6.3,  6.7,999
1990,11,16,1730,212, 6.3,  6.9,999
1990,11,16,1800,214, 6.9,  6.9,999
1990,11,16,1830,197, 6.9,  6.9,999
1990,11,16,1900,205, 7.0,  7.0,999
1990,11,16,1930,228, 7.0,  7.1,999
1990,11,16,2000,232, 7.0,  7.2,999
1990,11,16,2030,233, 7.0,  7.3,999
1990,11,16,2100,229, 7.3,  7.1,999
1990,11,16,2130,236, 7.3,  7.2,999
