,Jahr,Monat,Tag,Zeit,WiRi Grad,WiGe m/s,Lufttemp,Rel. Feuchte
32472,1991,1,6,1200,240,4.6,6.7,999
32473,1991,1,6,1230,225,6.0,7.5,999
32474,1991,1,6,1300,205,3.8,7.7,999
32475,1991,1,6,1330,215,6.3,7.5,999
32476,1991,1,6,1400,190,3.8,6.9,999
32477,1991,1,6,1430,240,3.7,7.3,999
32478,1991,1,6,1500,215,5.1,7.4,999
32479,1991,1,6,1530,230,4.5,7.6,999
32480,1991,1,6,1600,215,3.3,7.5,999
32481,1991,1,6,1630,215,3.1,7.3,999
32482,1991,1,6,1700,220,3.6,7.5,999
32483,1991,1,6,1730,215,3.4,7.1,999
32484,1991,1,6,1800,220,2.5,6.6,999
32485,1991,1,6,1830,215,2.7,6.6,999
32486,1991,1,6,1900,145,2.0,5.9,999
32487,1991,1,6,1930,160,2.4,5.8,999
32488,1991,1,6,2000,145,3.2,5.9,999
32489,1991,1,6,2030,170,2.3,5.3,999
32490,1991,1,6,2100,115,2.6,5.8,999
32491,1991,1,6,2130,140,2.2,6.0,999
32492,1991,1,6,2200,125,1.5,5.8,999
32493,1991,1,6,2230,115,1.5,5.8,999
32494,1991,1,6,2300,130,1.4,6.0,999
32495,1991,1,6,2330,150,2.2,6.2,999
32496,1991,1,7,0,155,2.1,6.4,999
32497,1991,1,7,30,145,2.5,7.2,999
32498,1991,1,7,100,145,2.7,7.5,999
32499,1991,1,7,130,150,2.4,7.4,999
32500,1991,1,7,200,135,2.8,7.6,999
32501,1991,1,7,230,140,2.7,7.7,999
32502,1991,1,7,300,165,3.0,7.5,999
32503,1991,1,7,330,150,2.2,7.4,999
32504,1991,1,7,400,150,2.8,7.8,999
32505,1991,1,7,430,115,2.4,6.6,999
32506,1991,1,7,500,145,2.4,7.7,999
32507,1991,1,7,530,140,2.6,7.5,999
32508,1991,1,7,600,150,2.6,7.4,999
32509,1991,1,7,630,140,2.4,7.5,999
32510,1991,1,7,700,165,2.1,7.7,999
32511,1991,1,7,730,150,2.5,8.0,999
32512,1991,1,7,800,150,2.2,8.4,999
32513,1991,1,7,830,155,2.8,8.3,999
32514,1991,1,7,900,150,2.8,8.4,999
32515,1991,1,7,930,150,2.9,8.5,999
32516,1991,1,7,1000,165,3.2,8.6,999
32517,1991,1,7,1030,165,2.8,8.7,999
32518,1991,1,7,1100,175,2.7,9.0,999
32519,1991,1,7,1130,165,2.7,8.9,999
32520,1991,1,7,1200,175,3.0,9.0,999
32521,1991,1,7,1230,185,2.8,9.1,999
32522,1991,1,7,1300,175,2.4,9.3,999
32523,1991,1,7,1330,175,2.1,9.6,999
32524,1991,1,7,1400,205,2.7,10.0,999
32525,1991,1,7,1430,195,3.5,10.0,999
32526,1991,1,7,1500,190,3.4,9.5,999
32527,1991,1,7,1530,190,3.2,9.5,999
32528,1991,1,7,1600,200,2.9,9.6,999
32529,1991,1,7,1630,220,3.9,9.0,999
32530,1991,1,7,1700,225,3.4,8.8,999
32531,1991,1,7,1730,230,2.6,7.9,999
32532,1991,1,7,1800,245,2.5,7.7,999
32533,1991,1,7,1830,215,1.5,8.1,999
32534,1991,1,7,1900,150,2.7,7.9,999
32535,1991,1,7,1930,185,2.0,7.6,999
32536,1991,1,7,2000,135,2.0,7.4,999
32537,1991,1,7,2030,170,2.6,7.3,999
32538,1991,1,7,2100,260,3.2,7.0,999
32539,1991,1,7,2130,155,1.5,6.8,999
32540,1991,1,7,2200,165,2.2,6.6,999
32541,1991,1,7,2230,180,2.6,6.0,999
32542,1991,1,7,2300,165,2.4,6.0,999
32543,1991,1,7,2330,155,2.1,6.1,999
32544,1991,1,8,0,165,1.9,5.7,999
32545,1991,1,8,30,135,2.4,5.9,999
32546,1991,1,8,100,150,1.9,6.1,999
32547,1991,1,8,130,135,2.3,6.2,999
32548,1991,1,8,200,145,2.1,6.0,999
32549,1991,1,8,230,120,1.8,5.8,999
32550,1991,1,8,300,160,2.3,6.0,999
32551,1991,1,8,330,150,1.9,6.5,999
32552,1991,1,8,400,130,2.6,6.6,999
32553,1991,1,8,430,155,2.6,6.5,999
32554,1991,1,8,500,150,2.6,6.9,999
32555,1991,1,8,530,140,2.4,6.9,999
32556,1991,1,8,600,150,3.0,7.2,999
32557,1991,1,8,630,170,3.1,7.4,999
32558,1991,1,8,700,160,2.9,7.4,999
32559,1991,1,8,730,155,3.0,7.4,999
32560,1991,1,8,800,150,3.2,7.6,999
32561,1991,1,8,830,155,2.7,7.8,999
32562,1991,1,8,900,160,3.3,8.1,999
32563,1991,1,8,930,155,2.3,8.2,999
32564,1991,1,8,1000,155,3.1,8.1,999
32565,1991,1,8,1030,170,3.0,8.1,999
32566,1991,1,8,1100,170,2.4,8.3,999
32567,1991,1,8,1130,205,3.8,8.3,999
32568,1991,1,8,1200,205,4.6,8.1,999
32569,1991,1,8,1230,200,4.1,8.1,999
32570,1991,1,8,1300,190,4.1,8.5,999
32571,1991,1,8,1330,205,3.9,8.6,999
32572,1991,1,8,1400,215,5.4,9.4,999
32573,1991,1,8,1430,215,5.6,8.9,999
32574,1991,1,8,1500,205,4.1,8.9,999
32575,1991,1,8,1530,195,3.8,8.9,999
32576,1991,1,8,1600,185,3.5,8.8,999
32577,1991,1,8,1630,160,3.2,9.1,999
32578,1991,1,8,1700,160,3.4,9.1,999
32579,1991,1,8,1730,185,3.3,8.9,999
32580,1991,1,8,1800,180,3.3,8.9,999
32581,1991,1,8,1830,185,2.6,8.9,999
32582,1991,1,8,1900,160,3.1,8.9,999
32583,1991,1,8,1930,145,2.8,8.6,999
32584,1991,1,8,2000,150,3.0,8.4,999
32585,1991,1,8,2030,150,3.2,8.5,999
32586,1991,1,8,2100,145,2.9,8.4,999
32587,1991,1,8,2130,130,2.6,8.7,999
32588,1991,1,8,2200,150,3.3,8.9,999
32589,1991,1,8,2230,145,2.9,9.4,999
32590,1991,1,8,2300,135,3.1,9.5,999
32591,1991,1,8,2330,140,3.1,9.4,999
32592,1991,1,9,0,150,3.4,9.6,999
32593,1991,1,9,30,155,3.1,9.7,999
32594,1991,1,9,100,155,3.1,9.8,999
32595,1991,1,9,130,145,2.3,9.3,999
32596,1991,1,9,200,145,3.3,9.9,999
32597,1991,1,9,230,150,3.6,10.1,999
32598,1991,1,9,300,140,3.0,10.5,999
32599,1991,1,9,330,155,2.7,10.5,999
32600,1991,1,9,400,155,3.3,10.9,999
32601,1991,1,9,430,160,3.7,10.6,999
32602,1991,1,9,500,150,3.8,10.6,999
32603,1991,1,9,530,155,2.8,10.5,999
32604,1991,1,9,600,165,2.8,10.9,999
32605,1991,1,9,630,170,3.4,11.1,999
32606,1991,1,9,700,190,3.3,10.7,999
32607,1991,1,9,730,215,2.3,9.8,999
32608,1991,1,9,800,185,3.9,9.6,999
32609,1991,1,9,830,215,6.3,9.3,999
32610,1991,1,9,900,215,4.7,9.6,999
32611,1991,1,9,930,215,3.5,9.4,999
32612,1991,1,9,1000,220,4.6,9.5,999
32613,1991,1,9,1030,195,3.2,8.8,999
32614,1991,1,9,1100,215,3.3,8.2,999
32615,1991,1,9,1130,175,2.9,7.7,999
32616,1991,1,9,1200,170,3.0,8.1,999
32617,1991,1,9,1230,165,2.7,8.2,999
32618,1991,1,9,1300,175,3.5,8.7,999
32619,1991,1,9,1330,165,3.3,9.0,999
32620,1991,1,9,1400,165,3.4,9.4,999
32621,1991,1,9,1430,185,4.0,9.9,999
32622,1991,1,9,1500,210,4.2,9.6,999
32623,1991,1,9,1530,185,3.2,9.6,999
32624,1991,1,9,1600,185,2.7,10.0,999
32625,1991,1,9,1630,185,3.5,10.3,999
32626,1991,1,9,1700,170,3.8,10.1,999
32627,1991,1,9,1730,165,3.0,10.3,999
32628,1991,1,9,1800,170,2.7,10.2,999
32629,1991,1,9,1830,190,2.8,9.8,999
32630,1991,1,9,1900,145,1.7,9.8,999
32631,1991,1,9,1930,80,2.4,10.1,999
32632,1991,1,9,2000,145,1.4,9.8,999
32633,1991,1,9,2030,140,1.7,9.5,999
32634,1991,1,9,2100,155,2.7,10.0,999
32635,1991,1,9,2130,140,2.3,9.7,999
32636,1991,1,9,2200,130,2.3,10.2,999
32637,1991,1,9,2230,145,2.9,10.6,999
32638,1991,1,9,2300,150,3.1,10.9,999
32639,1991,1,9,2330,140,3.0,10.9,999
32640,1991,1,10,0,150,3.2,11.1,999
32641,1991,1,10,30,150,2.7,10.9,999
32642,1991,1,10,100,145,3.0,11.1,999
32643,1991,1,10,130,140,3.1,11.5,999
32644,1991,1,10,200,145,3.0,11.9,999
32645,1991,1,10,230,150,3.1,12.1,999
32646,1991,1,10,300,150,2.3,12.0,999
32647,1991,1,10,330,145,3.1,12.2,999
32648,1991,1,10,400,150,3.5,12.3,999
32649,1991,1,10,430,165,3.3,12.5,999
32650,1991,1,10,500,155,3.4,12.6,999
32651,1991,1,10,530,155,4.1,12.8,999
32652,1991,1,10,600,175,4.2,12.2,999
32653,1991,1,10,630,165,3.6,12.7,999
32654,1991,1,10,700,185,2.9,13.1,999
32655,1991,1,10,730,185,3.4,13.8,999
32656,1991,1,10,800,185,4.6,14.6,999
32657,1991,1,10,830,185,4.7,15.1,999
32658,1991,1,10,900,185,4.8,15.2,999
32659,1991,1,10,930,195,5.1,15.1,999
32660,1991,1,10,1000,185,4.8,14.7,999
32661,1991,1,10,1030,185,3.9,14.2,999
32662,1991,1,10,1100,185,4.1,14.3,999
32663,1991,1,10,1130,190,4.5,14.6,999
32664,1991,1,10,1200,185,4.0,13.7,999
32665,1991,1,10,1230,170,3.5,13.7,999
32666,1991,1,10,1300,170,3.9,13.9,999
32667,1991,1,10,1330,165,4.4,14.8,999
32668,1991,1,10,1400,170,4.5,15.1,999
32669,1991,1,10,1430,190,4.1,15.8,999
32670,1991,1,10,1500,200,3.0,15.9,999
32671,1991,1,10,1530,220,5.4,16.9,999
32672,1991,1,10,1600,225,6.4,16.0,999
32673,1991,1,10,1630,225,6.0,15.0,999
32674,1991,1,10,1700,220,6.8,14.2,999
32675,1991,1,10,1730,215,4.9,13.8,999
32676,1991,1,10,1800,230,4.0,13.6,999
32677,1991,1,10,1830,305,4.6,10.6,999
32678,1991,1,10,1900,310,2.8,10.1,999
32679,1991,1,10,1930,295,2.1,9.5,999
32680,1991,1,10,2000,310,2.1,9.2,999
32681,1991,1,10,2030,320,1.8,8.5,999
32682,1991,1,10,2100,355,1.2,8.0,999
32683,1991,1,10,2130,320,0.8,8.0,999
32684,1991,1,10,2200,300,1.3,8.0,999
32685,1991,1,10,2230,200,0.5,7.7,999
32686,1991,1,10,2300,160,2.0,7.8,999
32687,1991,1,10,2330,170,2.0,7.8,999
32688,1991,1,11,0,165,1.5,7.7,999
32689,1991,1,11,30,160,2.4,8.1,999
32690,1991,1,11,100,170,2.9,7.9,999
32691,1991,1,11,130,145,1.9,8.1,999
32692,1991,1,11,200,165,2.9,8.8,999
32693,1991,1,11,230,165,3.1,9.3,999
32694,1991,1,11,300,160,2.7,9.4,999
32695,1991,1,11,330,160,2.8,9.4,999
32696,1991,1,11,400,170,2.2,9.2,999
32697,1991,1,11,430,150,1.7,9.6,999
32698,1991,1,11,500,160,3.0,10.0,999
32699,1991,1,11,530,165,2.8,10.3,999
32700,1991,1,11,600,165,2.5,10.4,999
32701,1991,1,11,630,170,2.6,10.6,999
32702,1991,1,11,700,195,2.1,11.1,999
32703,1991,1,11,730,185,2.8,11.0,999
32704,1991,1,11,800,215,3.7,11.4,999
32705,1991,1,11,830,255,2.7,9.9,999
32706,1991,1,11,900,315,1.8,9.6,999
32707,1991,1,11,930,300,1.5,9.4,999
32708,1991,1,11,1000,10,0.8,9.1,999
32709,1991,1,11,1030,315,0.6,9.2,999
32710,1991,1,11,1100,235,0.5,9.0,999
32711,1991,1,11,1130,145,0.5,9.4,999
32712,1991,1,11,1200,165,2.0,9.3,999
32713,1991,1,11,1230,175,2.3,9.3,999
32714,1991,1,11,1300,160,1.8,9.4,999
32715,1991,1,11,1330,165,2.2,9.1,999
32716,1991,1,11,1400,155,2.1,9.2,999
32717,1991,1,11,1430,210,1.6,8.9,999
32718,1991,1,11,1500,140,1.8,9.0,999
32719,1991,1,11,1530,165,1.8,9.2,999
32720,1991,1,11,1600,150,2.3,8.9,999
32721,1991,1,11,1630,160,2.7,9.0,999
32722,1991,1,11,1700,145,2.9,9.2,999
32723,1991,1,11,1730,150,3.3,9.3,999
32724,1991,1,11,1800,165,3.3,9.3,999
32725,1991,1,11,1830,155,3.1,9.1,999
32726,1991,1,11,1900,175,2.6,9.0,999
32727,1991,1,11,1930,210,3.2,9.2,999
32728,1991,1,11,2000,195,1.9,9.0,999
32729,1991,1,11,2030,210,2.3,9.1,999
32730,1991,1,11,2100,220,3.5,9.8,999
32731,1991,1,11,2130,230,3.9,9.5,999
32732,1991,1,11,2200,215,4.3,9.7,999
32733,1991,1,11,2230,230,3.2,9.5,999
32734,1991,1,11,2300,260,1.8,9.5,999
32735,1991,1,11,2330,260,2.9,9.2,999
32736,1991,1,12,0,245,2.5,9.0,999
32737,1991,1,12,30,225,0.7,7.8,999
32738,1991,1,12,100,310,1.6,7.5,999
32739,1991,1,12,130,255,1.9,7.5,999
32740,1991,1,12,200,255,1.4,7.2,999
32741,1991,1,12,230,320,1.7,6.8,999
32742,1991,1,12,300,15,0.5,6.1,999
32743,1991,1,12,330,310,0.3,5.8,999
32744,1991,1,12,400,80,1.1,5.7,999
32745,1991,1,12,430,355,0.9,5.2,999
32746,1991,1,12,500,120,1.2,5.6,999
32747,1991,1,12,530,105,1.1,5.5,999
32748,1991,1,12,600,115,1.2,5.5,999
32749,1991,1,12,630,80,0.6,4.8,999
32750,1991,1,12,700,105,1.1,4.9,999
32751,1991,1,12,730,80,0.6,4.9,999
32752,1991,1,12,800,120,0.8,5.0,999
32753,1991,1,12,830,115,0.7,5.1,999
32754,1991,1,12,900,105,1.3,5.0,999
32755,1991,1,12,930,100,1.0,5.2,999
32756,1991,1,12,1000,110,0.7,5.9,999
32757,1991,1,12,1030,80,0.9,6.4,999
32758,1991,1,12,1100,125,0.6,7.3,999
32759,1991,1,12,1130,135,0.8,7.2,999
32760,1991,1,12,1200,190,2.0,7.1,999
32761,1991,1,12,1230,175,2.0,7.3,999
32762,1991,1,12,1300,175,1.7,7.7,999
32763,1991,1,12,1330,185,2.0,7.7,999
32764,1991,1,12,1400,200,2.3,7.7,999
32765,1991,1,12,1430,215,3.2,7.5,999
32766,1991,1,12,1500,215,2.3,7.6,999
32767,1991,1,12,1530,190,1.9,7.5,999
32768,1991,1,12,1600,195,1.5,7.4,999
32769,1991,1,12,1630,165,1.5,7.3,999
32770,1991,1,12,1700,185,1.3,7.0,999
32771,1991,1,12,1730,165,1.6,7.1,999
32772,1991,1,12,1800,200,1.5,7.0,999
32773,1991,1,12,1830,230,1.5,6.4,999
32774,1991,1,12,1900,245,1.9,6.2,999
32775,1991,1,12,1930,245,1.4,6.1,999
32776,1991,1,12,2000,235,1.3,5.9,999
32777,1991,1,12,2030,280,1.2,5.8,999
32778,1991,1,12,2100,305,1.2,5.5,999
32779,1991,1,12,2130,30,0.5,4.5,999
32780,1991,1,12,2200,290,0.6,4.8,999
32781,1991,1,12,2230,290,0.4,4.1,999
32782,1991,1,12,2300,295,0.4,4.3,999
32783,1991,1,12,2330,75,0.7,4.7,999
32784,1991,1,13,0,255,0.4,4.9,999
32785,1991,1,13,30,205,0.9,4.7,999
32786,1991,1,13,100,300,0.9,4.8,999
32787,1991,1,13,130,325,1.3,4.6,999
32788,1991,1,13,200,310,1.6,4.4,999
32789,1991,1,13,230,345,1.2,3.7,999
32790,1991,1,13,300,335,1.1,3.5,999
32791,1991,1,13,330,345,1.2,3.3,999
32792,1991,1,13,400,330,1.6,3.3,999
32793,1991,1,13,430,330,1.9,2.7,999
32794,1991,1,13,500,330,2.0,2.8,999
32795,1991,1,13,530,330,2.3,2.9,999
32796,1991,1,13,600,330,1.9,2.6,999
32797,1991,1,13,630,320,1.1,2.3,999
32798,1991,1,13,700,325,2.1,2.3,999
32799,1991,1,13,730,320,2.2,2.1,999
32800,1991,1,13,800,315,2.3,1.6,999
32801,1991,1,13,830,325,2.0,1.5,999
32802,1991,1,13,900,310,2.9,2.2,999
32803,1991,1,13,930,330,2.6,2.3,999
32804,1991,1,13,1000,350,1.6,2.6,999
32805,1991,1,13,1030,310,2.6,3.0,999
32806,1991,1,13,1100,330,2.2,3.6,999
32807,1991,1,13,1130,325,3.5,4.4,999
32808,1991,1,13,1200,350,2.4,5.2,999
32809,1991,1,13,1230,325,3.0,5.0,999
32810,1991,1,13,1300,345,3.1,5.6,999
32811,1991,1,13,1330,345,4.0,4.9,999
32812,1991,1,13,1400,15,3.0,4.8,999
32813,1991,1,13,1430,15,3.2,4.8,999
32814,1991,1,13,1500,15,3.0,4.6,999
32815,1991,1,13,1530,10,3.4,4.6,999
32816,1991,1,13,1600,5,3.2,4.7,999
32817,1991,1,13,1630,15,3.1,4.2,999
32818,1991,1,13,1700,355,2.9,3.9,999
32819,1991,1,13,1730,5,2.9,3.0,999
32820,1991,1,13,1800,5,3.0,3.1,999
32821,1991,1,13,1830,355,2.3,2.9,999
32822,1991,1,13,1900,355,2.7,2.8,999
32823,1991,1,13,1930,10,3.3,3.0,999
32824,1991,1,13,2000,15,3.4,3.2,999
32825,1991,1,13,2030,25,4.5,3.1,999
32826,1991,1,13,2100,30,3.4,3.2,999
32827,1991,1,13,2130,35,3.9,3.0,999
32828,1991,1,13,2200,45,4.2,2.9,999
32829,1991,1,13,2230,35,3.6,3.0,999
32830,1991,1,13,2300,45,3.8,2.9,999
32831,1991,1,13,2330,35,2.7,2.7,999
32832,1991,1,14,0,30,3.8,2.5,999
32833,1991,1,14,30,35,3.5,2.6,999
32834,1991,1,14,100,30,2.9,2.5,999
32835,1991,1,14,130,40,2.6,2.5,999
32836,1991,1,14,200,50,2.2,2.4,999
32837,1991,1,14,230,40,2.4,2.4,999
32838,1991,1,14,300,30,3.3,2.0,999
32839,1991,1,14,330,45,2.7,2.1,999
32840,1991,1,14,400,55,3.1,2.2,999
32841,1991,1,14,430,50,3.1,2.2,999
32842,1991,1,14,500,70,3.3,2.0,999
32843,1991,1,14,530,55,3.6,2.0,999
32844,1991,1,14,600,45,2.9,2.1,999
32845,1991,1,14,630,15,1.8,1.6,999
32846,1991,1,14,700,40,2.0,1.9,999
32847,1991,1,14,730,20,3.0,2.2,999
32848,1991,1,14,800,35,4.3,2.1,999
32849,1991,1,14,830,40,3.0,2.0,999
32850,1991,1,14,900,40,3.0,2.1,999
32851,1991,1,14,930,60,3.3,2.2,999
32852,1991,1,14,1000,25,3.3,2.2,999
32853,1991,1,14,1030,5,2.2,3.3,999
32854,1991,1,14,1100,50,2.9,4.1,999
32855,1991,1,14,1130,35,3.2,4.3,999
32856,1991,1,14,1200,40,3.1,4.6,999
32857,1991,1,14,1230,30,3.7,4.8,999
32858,1991,1,14,1300,45,3.6,4.9,999
32859,1991,1,14,1330,35,4.4,4.7,999
32860,1991,1,14,1400,30,3.7,5.0,999
32861,1991,1,14,1430,30,3.2,4.9,999
32862,1991,1,14,1500,15,4.0,5.0,999
32863,1991,1,14,1530,10,3.3,4.7,999
32864,1991,1,14,1600,30,3.4,5.0,999
32865,1991,1,14,1630,50,4.0,4.6,999
32866,1991,1,14,1700,65,3.6,4.5,999
32867,1991,1,14,1730,25,3.1,4.4,999
32868,1991,1,14,1800,35,4.4,4.4,999
32869,1991,1,14,1830,35,4.6,4.0,999
32870,1991,1,14,1900,45,2.6,3.9,999
32871,1991,1,14,1930,35,3.2,4.1,999
32872,1991,1,14,2000,25,3.8,3.7,999
32873,1991,1,14,2030,60,3.3,3.7,999
32874,1991,1,14,2100,25,4.8,3.4,999
32875,1991,1,14,2130,20,4.2,3.2,999
32876,1991,1,14,2200,15,3.4,3.0,999
32877,1991,1,14,2230,25,3.1,2.8,999
32878,1991,1,14,2300,30,3.7,2.9,999
32879,1991,1,14,2330,25,3.8,3.1,999
32880,1991,1,15,0,30,3.5,3.0,999
32881,1991,1,15,30,20,3.7,2.8,999
32882,1991,1,15,100,10,3.3,2.6,999
32883,1991,1,15,130,40,1.6,2.7,999
32884,1991,1,15,200,40,2.3,2.5,999
32885,1991,1,15,230,45,3.6,3.6,999
32886,1991,1,15,300,40,3.2,3.2,999
32887,1991,1,15,330,35,3.5,2.9,999
32888,1991,1,15,400,295,2.6,3.0,999
32889,1991,1,15,430,120,2.8,2.4,999
32890,1991,1,15,500,280,2.6,2.6,999
32891,1991,1,15,530,295,2.4,2.5,999
32892,1991,1,15,600,30,3.5,2.7,999
32893,1991,1,15,630,40,3.2,2.8,999
32894,1991,1,15,700,350,2.1,2.3,999
32895,1991,1,15,730,330,2.5,2.3,999
32896,1991,1,15,800,280,2.3,2.2,999
32897,1991,1,15,830,70,4.5,2.5,999
32898,1991,1,15,900,120,2.9,2.3,999
32899,1991,1,15,930,15,3.2,3.0,999
32900,1991,1,15,1000,20,2.6,3.4,999
32901,1991,1,15,1030,40,3.0,3.6,999
32902,1991,1,15,1100,80,3.9,4.3,999
32903,1991,1,15,1130,100,5.5,4.5,999
32904,1991,1,15,1200,105,5.0,5.0,999
32905,1991,1,15,1230,75,8.2,4.6,999
32906,1991,1,15,1300,75,7.2,5.2,999
32907,1991,1,15,1330,110,6.6,5.4,999
32908,1991,1,15,1400,75,5.0,6.1,999
32909,1991,1,15,1430,140,2.7,6.5,999
32910,1991,1,15,1500,110,4.1,6.4,999
32911,1991,1,15,1530,70,4.2,6.6,999
32912,1991,1,15,1600,20,2.5,6.2,999
32913,1991,1,15,1630,330,3.0,5.5,999
32914,1991,1,15,1700,20,2.8,5.6,999
32915,1991,1,15,1730,240,2.8,5.1,999
32916,1991,1,15,1800,345,3.1,4.9,999
32917,1991,1,15,1830,340,2.3,4.0,999
32918,1991,1,15,1900,290,1.6,3.6,999
32919,1991,1,15,1930,15,2.5,4.3,999
32920,1991,1,15,2000,45,1.7,3.9,999
32921,1991,1,15,2030,60,3.8,3.8,999
32922,1991,1,15,2100,75,2.5,3.1,999
32923,1991,1,15,2130,320,2.0,3.0,999
32924,1991,1,15,2200,325,2.7,2.5,999
32925,1991,1,15,2230,350,2.5,2.3,999
32926,1991,1,15,2300,210,2.4,2.1,999
32927,1991,1,15,2330,80,3.1,1.5,999
32928,1991,1,16,0,100,3.6,1.4,999
32929,1991,1,16,30,70,3.3,1.2,999
32930,1991,1,16,100,65,2.7,0.8,999
32931,1991,1,16,130,80,2.9,0.3,999
32932,1991,1,16,200,80,4.3,0.4,999
32933,1991,1,16,230,110,5.2,0.1,999
32934,1991,1,16,300,110,4.6,-0.1,999
32935,1991,1,16,330,100,4.2,-0.2,999
32936,1991,1,16,400,105,3.8,-0.5,999
32937,1991,1,16,430,100,4.9,-0.7,999
32938,1991,1,16,500,80,4.4,-0.9,999
32939,1991,1,16,530,105,4.1,-0.9,999
32940,1991,1,16,600,110,3.5,-1.2,999
32941,1991,1,16,630,100,4.4,-1.0,999
32942,1991,1,16,700,115,3.7,-1.0,999
32943,1991,1,16,730,115,4.1,-1.3,999
32944,1991,1,16,800,110,5.5,-1.1,999
32945,1991,1,16,830,105,5.0,-1.1,999
32946,1991,1,16,900,100,5.1,-1.0,999
32947,1991,1,16,930,80,5.8,-0.6,999
32948,1991,1,16,1000,80,6.9,-0.2,999
32949,1991,1,16,1030,105,6.1,0.2,999
32950,1991,1,16,1100,100,5.8,0.3,999
32951,1991,1,16,1130,100,5.1,0.7,999
32952,1991,1,16,1200,105,4.8,0.9,999
32953,1991,1,16,1230,110,4.9,1.1,999
32954,1991,1,16,1300,100,4.5,1.4,999
32955,1991,1,16,1330,105,4.2,1.9,999
32956,1991,1,16,1400,110,4.3,2.3,999
32957,1991,1,16,1430,110,3.9,2.5,999
32958,1991,1,16,1500,110,3.7,2.7,999
32959,1991,1,16,1530,115,3.6,3.1,999
32960,1991,1,16,1600,110,4.1,3.1,999
32961,1991,1,16,1630,110,3.4,2.7,999
32962,1991,1,16,1700,80,2.8,2.4,999
32963,1991,1,16,1730,100,3.2,2.0,999
32964,1991,1,16,1800,115,2.4,1.9,999
32965,1991,1,16,1830,115,3.4,2.0,999
32966,1991,1,16,1900,105,4.2,2.3,999
32967,1991,1,16,1930,100,4.1,2.4,999
32968,1991,1,16,2000,120,3.2,1.9,999
32969,1991,1,16,2030,100,3.4,1.9,999
32970,1991,1,16,2100,115,3.9,1.8,999
32971,1991,1,16,2130,115,3.9,1.8,999
32972,1991,1,16,2200,75,3.9,1.7,999
32973,1991,1,16,2230,100,4.9,1.8,999
32974,1991,1,16,2300,80,5.2,1.5,999
32975,1991,1,16,2330,100,4.1,1.2,999
32976,1991,1,17,0,80,3.8,1.1,999
32977,1991,1,17,30,105,5.1,0.8,999
32978,1991,1,17,100,105,3.9,0.7,999
32979,1991,1,17,130,105,3.5,0.7,999
32980,1991,1,17,200,70,3.4,-1.6,999
32981,1991,1,17,230,355,2.3,-2.9,999
32982,1991,1,17,300,35,1.6,-1.7,999
32983,1991,1,17,330,100,3.5,-0.2,999
32984,1991,1,17,400,100,4.0,-0.4,999
32985,1991,1,17,430,135,1.8,-0.1,999
32986,1991,1,17,500,65,1.6,-0.7,999
32987,1991,1,17,530,330,1.2,-2.4,999
32988,1991,1,17,600,335,1.1,-3.6,999
32989,1991,1,17,630,330,1.3,-2.7,999
32990,1991,1,17,700,55,1.3,-1.4,999
32991,1991,1,17,730,110,2.2,-0.9,999
32992,1991,1,17,800,100,2.5,-0.8,999
32993,1991,1,17,830,115,2.4,-0.9,999
32994,1991,1,17,900,125,2.1,-1.0,999
32995,1991,1,17,930,335,1.9,-3.1,999
32996,1991,1,17,1000,325,1.2,-2.0,999
32997,1991,1,17,1030,330,1.1,-0.6,999
32998,1991,1,17,1100,310,1.5,-1.0,999
32999,1991,1,17,1130,335,1.4,-0.9,999
33000,1991,1,17,1200,320,1.5,-0.3,999
33001,1991,1,17,1230,335,1.8,-0.6,999
33002,1991,1,17,1300,320,1.6,-0.1,999
33003,1991,1,17,1330,345,1.9,0.1,999
33004,1991,1,17,1400,325,1.6,0.1,999
33005,1991,1,17,1430,335,1.3,0.3,999
33006,1991,1,17,1500,335,1.4,0.3,999
33007,1991,1,17,1530,345,1.5,0.5,999
33008,1991,1,17,1600,340,1.4,0.5,999
33009,1991,1,17,1630,355,1.1,0.4,999
33010,1991,1,17,1700,345,1.1,0.2,999
33011,1991,1,17,1730,345,1.1,0.2,999
33012,1991,1,17,1800,345,0.7,-0.0,999
33013,1991,1,17,1830,330,0.9,-0.1,999
33014,1991,1,17,1900,350,0.7,0.1,999
33015,1991,1,17,1930,345,1.3,-0.7,999
33016,1991,1,17,2000,325,1.0,-1.5,999
33017,1991,1,17,2030,5,0.9,-1.6,999
33018,1991,1,17,2100,315,1.1,-1.9,999
33019,1991,1,17,2130,320,0.9,-2.0,999
33020,1991,1,17,2200,300,1.2,-2.0,999
33021,1991,1,17,2230,310,0.6,-2.5,999
33022,1991,1,17,2300,260,0.4,-2.8,999
33023,1991,1,17,2330,290,0.5,-2.9,999
33024,1991,1,18,0,5,0.6,-3.5,999
33025,1991,1,18,30,260,0.3,-3.7,999
33026,1991,1,18,100,335,0.6,-3.8,999
33027,1991,1,18,130,350,0.5,-3.2,999
33028,1991,1,18,200,5,1.1,-4.4,999
33029,1991,1,18,230,15,0.7,-4.3,999
33030,1991,1,18,300,335,0.0,-3.9,999
33031,1991,1,18,330,340,0.4,-5.0,999
33032,1991,1,18,400,115,1.1,-3.4,999
33033,1991,1,18,430,130,0.9,-3.7,999
33034,1991,1,18,500,130,0.8,-3.6,999
33035,1991,1,18,530,20,0.7,-4.8,999
